commit,sum,input1.txt,input2.txt,input3.txt,input4.txt,input5.txt,input6.txt,input7.txt
Add CI for build and filechecks (#3),7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Function inline pass (#7),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Function inline pass bug fix (#20),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
FunctionInlinePass Function Attribute 미확인 (#58),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
RemoveUnusedPass (#10),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Fix RemoveUnusedPass bug (#31),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Arithmetic pass (#8),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Fix wrong return value (#35),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Add SimplifyCFGPass (#9),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Support compiler options (#17),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Automate testing benchmarks (#23),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Phierasepass (#27),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Fix PhierasePass Bug (#47),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Add GVNPass (#25),7.3312081152675415,1.0558937613269606,1.007916766020566,1.0251570975604574,1.1382348471901225,1.0776749243357908,1.0134797428133246,1.0128509760203193
Add BranchPredictPass (#29),8.122883375434437,1.1155247665716819,1.2682017705191928,1.1892277338537842,1.0,1.0776749243357908,1.2345401988548483,1.2377139812991398
Implement basic LoopVectorizePass (#32),8.122883375434437,1.1155247665716819,1.2682017705191928,1.1892277338537842,1.0,1.0776749243357908,1.2345401988548483,1.2377139812991398
Fix CI & compiler option (#42),8.122883375434437,1.1155247665716819,1.2682017705191928,1.1892277338537842,1.0,1.0776749243357908,1.2345401988548483,1.2377139812991398
Implement LoopUnrollPass (#49),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
Supplement LoopVectorizePass (#48),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
Refactor and add comments (#62),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
MatmulTransposePass (#52),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
Implement ConstantMergePass (#60),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
Sccp pass (#45),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
Add MemoryToStackPass (#51),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
Return correct PreservedAnalysis (#59),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
Fix filecheck details (#61),8.228518506654924,1.157614895420918,1.2745544670052595,1.2090306836787494,0.9600191331777891,1.134027663555751,1.2452963874367011,1.2479752763797554
