commit,sum,input1.txt,input2.txt,input3.txt,input4.txt,input5.txt,input6.txt,input7.txt
Add CI for build and filechecks (#3),7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Function inline pass (#7),7.303885343820987,1.037636395340641,1.0081004987711175,1.0233167553594449,1.1387381614371686,1.0787041750233548,1.0090682856407074,1.0083210722485527
Function inline pass bug fix (#20),7.303885343820987,1.037636395340641,1.0081004987711175,1.0233167553594449,1.1387381614371686,1.0787041750233548,1.0090682856407074,1.0083210722485527
FunctionInlinePass Function Attribute 미확인 (#58),7.303885343820987,1.037636395340641,1.0081004987711175,1.0233167553594449,1.1387381614371686,1.0787041750233548,1.0090682856407074,1.0083210722485527
RemoveUnusedPass (#10),7.303885343820987,1.037636395340641,1.0081004987711175,1.0233167553594449,1.1387381614371686,1.0787041750233548,1.0090682856407074,1.0083210722485527
Fix RemoveUnusedPass bug (#31),7.303885343820987,1.037636395340641,1.0081004987711175,1.0233167553594449,1.1387381614371686,1.0787041750233548,1.0090682856407074,1.0083210722485527
Arithmetic pass (#8),8.871667088425713,1.2407758280625234,1.347189144816662,1.2751137091928584,1.1387381614371686,1.1847631351880963,1.3396817637796814,1.3454053459487232
Fix wrong return value (#35),8.871667088425713,1.2407758280625234,1.347189144816662,1.2751137091928584,1.1387381614371686,1.1847631351880963,1.3396817637796814,1.3454053459487232
Add SimplifyCFGPass (#9),8.871667088425713,1.2407758280625234,1.347189144816662,1.2751137091928584,1.1387381614371686,1.1847631351880963,1.3396817637796814,1.3454053459487232
Support compiler options (#17),8.871667088425713,1.2407758280625234,1.347189144816662,1.2751137091928584,1.1387381614371686,1.1847631351880963,1.3396817637796814,1.3454053459487232
Automate testing benchmarks (#23),8.871667088425713,1.2407758280625234,1.347189144816662,1.2751137091928584,1.1387381614371686,1.1847631351880963,1.3396817637796814,1.3454053459487232
Phierasepass (#27),8.871667088425713,1.2407758280625234,1.347189144816662,1.2751137091928584,1.1387381614371686,1.1847631351880963,1.3396817637796814,1.3454053459487232
Fix PhierasePass Bug (#47),8.871667088425713,1.2407758280625234,1.347189144816662,1.2751137091928584,1.1387381614371686,1.1847631351880963,1.3396817637796814,1.3454053459487232
Add GVNPass (#25),8.871667088425713,1.2407758280625234,1.347189144816662,1.2751137091928584,1.1387381614371686,1.1847631351880963,1.3396817637796814,1.3454053459487232
Add BranchPredictPass (#29),10.137370292368907,1.3921471657798943,1.6939919083430546,1.501227594344844,1.0,1.1847631351880963,1.6755933991245664,1.6896470895884512
Implement basic LoopVectorizePass (#32),10.137370292368907,1.3921471657798943,1.6939919083430546,1.501227594344844,1.0,1.1847631351880963,1.6755933991245664,1.6896470895884512
Fix CI & compiler option (#42),10.137370292368907,1.3921471657798943,1.6939919083430546,1.501227594344844,1.0,1.1847631351880963,1.6755933991245664,1.6896470895884512
Implement LoopUnrollPass (#49),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
Supplement LoopVectorizePass (#48),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
Refactor and add comments (#62),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
MatmulTransposePass (#52),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
Implement ConstantMergePass (#60),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
Sccp pass (#45),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
Add MemoryToStackPass (#51),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
Return correct PreservedAnalysis (#59),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
Fix filecheck details (#61),10.25138787738735,1.4290966116564783,1.7027302454207547,1.525276099614477,0.9598735625037521,1.2504420532641767,1.6853510552422861,1.6986182496854254
